ticket_id,customer_id,customer_name,email,issue_category,channel,resolution,response_time_hrs,timestamp
T34148,C1467,Jordan Johnson,jordan.johnson@example.com,Shipping,Phone,Escalated,27.96,26-02-2023 00:00
T34149,C1941,Jamie Garcia,jamie.garcia@example.com,Shipping,Chat,Resolved,46.19,18-03-2023 00:00
T34150,C1251,Morgan Garcia,morgan.garcia@example.com,Billing,Phone,Escalated,12.17,22-07-2023 00:00
T34151,C1545,Skyler Taylor,skyler.taylor@example.com,Account Access,Phone,Pending,37.49,07-10-2023 00:00
T34152,C1439,Dakota Lee,dakota.lee@example.com,Product Inquiry,Phone,Unresolved,7.54,17-12-2023 00:00
T34153,C1788,Dakota Anderson,dakota.anderson@example.com,Shipping,Social Media,Unresolved,16.87,15-04-2023 00:00
T34154,C1645,Riley Johnson,riley.johnson@example.com,Returns,Chat,Pending,51.47,03-07-2023 00:00
T34155,C1026,Taylor Clark,taylor.clark@example.com,Returns,Social Media,Pending,57.26,12-09-2023 00:00
T34156,C1030,Jamie Brown,jamie.brown@example.com,Technical,Social Media,Escalated,61.8,17-08-2023 00:00
T34157,C1159,Skyler Anderson,skyler.anderson@example.com,Technical,Email,Unresolved,30.93,02-03-2023 00:00
T34158,C1111,Skyler Johnson,skyler.johnson@example.com,Billing,Phone,Resolved,41.26,30-08-2023 00:00
T34159,C1166,Riley Anderson,riley.anderson@example.com,Shipping,Email,Resolved,6.9,02-09-2023 00:00
T34160,C1672,Jamie Brown,jamie.brown@example.com,Shipping,Email,Unresolved,53.72,14-07-2023 00:00
T34161,C1023,Casey Anderson,casey.anderson@example.com,Billing,Social Media,Pending,22.37,17-03-2023 00:00
T34162,C1390,Jordan White,jordan.white@example.com,Shipping,Email,Unresolved,22.63,13-05-2023 00:00
T34163,C1510,Dakota Taylor,dakota.taylor@example.com,Account Access,Email,Unresolved,63.17,19-07-2023 00:00
T34164,C1731,Jordan Taylor,jordan.taylor@example.com,Shipping,Chat,Resolved,27.88,31-12-2023 00:00
T34165,C1742,Skyler White,skyler.white@example.com,Product Inquiry,Social Media,Escalated,23.1,14-10-2023 00:00
T34166,C1855,Morgan Lee,morgan.lee@example.com,Product Inquiry,Email,Pending,46.7,28-06-2023 00:00
T34167,C1094,Casey Clark,casey.clark@example.com,Billing,Chat,Resolved,37.75,17-06-2023 00:00
T34168,C1340,Casey White,casey.white@example.com,Account Access,Chat,Resolved,4.64,25-09-2023 00:00
T34169,C1704,Alex Clark,alex.clark@example.com,Technical,Social Media,Pending,30.55,13-01-2023 00:00
T34170,C1208,Skyler Garcia,skyler.garcia@example.com,Shipping,Phone,Resolved,37.19,04-01-2023 00:00
T34171,C1100,Riley Taylor,riley.taylor@example.com,Returns,Phone,Escalated,45.95,10-11-2023 00:00
T34172,C1081,Morgan Martin,morgan.martin@example.com,Product Inquiry,Email,Unresolved,7.96,15-07-2023 00:00
T34173,C1689,Taylor Garcia,taylor.garcia@example.com,Billing,Chat,Resolved,4.61,11-11-2023 00:00
T34174,C1369,Alex White,alex.white@example.com,Shipping,Email,Pending,6.54,29-05-2023 00:00
T34175,C1497,Jamie Brown,jamie.brown@example.com,Returns,Email,Escalated,20.71,10-09-2023 00:00
T34176,C1506,Taylor Smith,taylor.smith@example.com,Account Access,Email,Resolved,13.2,25-12-2023 00:00
T34177,C1868,Skyler Brown,skyler.brown@example.com,Product Inquiry,Chat,Escalated,69.08,10-02-2023 00:00
T34178,C1006,Riley Martin,riley.martin@example.com,Billing,Chat,Escalated,60.61,21-06-2023 00:00
T34179,C1677,Casey Smith,casey.smith@example.com,Billing,Email,Escalated,65.27,01-10-2023 00:00
T34180,C1211,Jamie Garcia,jamie.garcia@example.com,Product Inquiry,Email,Resolved,7.35,20-05-2023 00:00
T34181,C1731,Dakota Clark,dakota.clark@example.com,Product Inquiry,Social Media,Pending,4.06,10-01-2023 00:00
T34182,C1842,Dakota Johnson,dakota.johnson@example.com,Billing,Chat,Escalated,4.91,02-12-2023 00:00
T34183,C1961,Jordan Taylor,jordan.taylor@example.com,Shipping,Chat,Pending,48.32,02-04-2023 00:00
T34184,C1618,Jordan Taylor,jordan.taylor@example.com,Product Inquiry,Phone,Escalated,55.63,13-01-2023 00:00
T34185,C1544,Alex Clark,alex.clark@example.com,Billing,Chat,Pending,65.53,21-01-2023 00:00
T34186,C1076,Chris Brown,chris.brown@example.com,Product Inquiry,Chat,Resolved,18.51,13-10-2023 00:00
T34187,C1390,Jordan Garcia,jordan.garcia@example.com,Technical,Chat,Resolved,6.76,26-11-2023 00:00
T34188,C1927,Morgan Lee,morgan.lee@example.com,Technical,Email,Resolved,14.22,29-03-2023 00:00
T34189,C1282,Chris Martin,chris.martin@example.com,Technical,Phone,Unresolved,71.79,22-11-2023 00:00
T34190,C1508,Morgan Anderson,morgan.anderson@example.com,Shipping,Chat,Escalated,21.3,19-12-2023 00:00
T34191,C1379,Skyler Clark,skyler.clark@example.com,Account Access,Phone,Resolved,2.36,27-07-2023 00:00
T34192,C1466,Riley Clark,riley.clark@example.com,Product Inquiry,Phone,Pending,43.79,23-02-2023 00:00
T34193,C1024,Skyler White,skyler.white@example.com,Product Inquiry,Phone,Pending,14.56,09-11-2023 00:00
T34194,C1096,Casey Taylor,casey.taylor@example.com,Shipping,Social Media,Resolved,35.81,01-06-2023 00:00
T34195,C1855,Riley Smith,riley.smith@example.com,Technical,Email,Pending,37.83,07-03-2023 00:00
T34196,C1580,Jordan Smith,jordan.smith@example.com,Account Access,Email,Escalated,48.51,04-05-2023 00:00
T34197,C1044,Jamie Martin,jamie.martin@example.com,Product Inquiry,Phone,Pending,59.31,30-12-2023 00:00
T34198,C1356,Taylor White,taylor.white@example.com,Account Access,Email,Pending,1.3,30-08-2023 00:00
T34199,C1020,Chris Lee,chris.lee@example.com,Technical,Phone,Resolved,38.89,29-01-2023 00:00
T34200,C1796,Alex Lee,alex.lee@example.com,Returns,Chat,Unresolved,26.62,02-10-2023 00:00
T34201,C1648,Taylor Johnson,taylor.johnson@example.com,Account Access,Chat,Pending,38.17,16-04-2023 00:00
T34202,C1777,Chris Martin,chris.martin@example.com,Account Access,Phone,Escalated,19.13,29-08-2023 00:00
T34203,C1589,Jordan Johnson,jordan.johnson@example.com,Account Access,Email,Resolved,20.54,30-01-2023 00:00
T34204,C1780,Skyler Martin,skyler.martin@example.com,Shipping,Phone,Unresolved,3.17,20-01-2023 00:00
T34205,C1462,Morgan Smith,morgan.smith@example.com,Account Access,Phone,Resolved,48.02,17-07-2023 00:00
T34206,C1049,Dakota Johnson,dakota.johnson@example.com,Technical,Social Media,Escalated,12.13,02-12-2023 00:00
T34207,C1034,Jordan Brown,jordan.brown@example.com,Shipping,Social Media,Escalated,55.25,18-02-2023 00:00
T34208,C1893,Taylor Garcia,taylor.garcia@example.com,Returns,Chat,Escalated,21.98,30-04-2023 00:00
T34209,C1994,Dakota Garcia,dakota.garcia@example.com,Account Access,Chat,Resolved,35.16,23-09-2023 00:00
T34210,C1032,Jordan Martin,jordan.martin@example.com,Billing,Phone,Escalated,41.48,30-05-2023 00:00
T34211,C1972,Riley Taylor,riley.taylor@example.com,Technical,Phone,Pending,52.24,13-10-2023 00:00
T34212,C1187,Alex Anderson,alex.anderson@example.com,Technical,Email,Pending,5.54,05-10-2023 00:00
T34213,C1090,Jamie White,jamie.white@example.com,Technical,Email,Unresolved,54.72,04-05-2023 00:00
T34214,C1511,Jordan Garcia,jordan.garcia@example.com,Product Inquiry,Social Media,Unresolved,38.3,14-06-2023 00:00
T34215,C1406,Riley White,riley.white@example.com,Returns,Chat,Pending,11.3,19-08-2023 00:00
T34216,C1795,Alex Garcia,alex.garcia@example.com,Returns,Social Media,Escalated,54.28,07-07-2023 00:00
T34217,C1452,Alex Clark,alex.clark@example.com,Product Inquiry,Email,Escalated,43.01,22-06-2023 00:00
T34218,C1745,Morgan Smith,morgan.smith@example.com,Product Inquiry,Email,Escalated,40.56,02-03-2023 00:00
T34219,C1243,Chris Brown,chris.brown@example.com,Shipping,Social Media,Unresolved,13.72,08-11-2023 00:00
T34220,C1389,Jamie Garcia,jamie.garcia@example.com,Technical,Phone,Escalated,19.29,21-01-2023 00:00
T34221,C1558,Jamie Brown,jamie.brown@example.com,Product Inquiry,Phone,Pending,38.27,01-08-2023 00:00
T34222,C1529,Morgan White,morgan.white@example.com,Technical,Chat,Pending,13.37,09-10-2023 00:00
T34223,C1521,Taylor Taylor,taylor.taylor@example.com,Shipping,Phone,Unresolved,37.5,13-09-2023 00:00
T34224,C1693,Casey Taylor,casey.taylor@example.com,Account Access,Social Media,Unresolved,17.71,18-08-2023 00:00
T34225,C1107,Alex White,alex.white@example.com,Returns,Phone,Pending,38.79,04-01-2023 00:00
T34226,C1383,Dakota Taylor,dakota.taylor@example.com,Shipping,Social Media,Resolved,38.99,17-11-2023 00:00
T34227,C1442,Alex Johnson,alex.johnson@example.com,Technical,Chat,Unresolved,18.34,31-01-2023 00:00
T34228,C1648,Dakota Lee,dakota.lee@example.com,Returns,Email,Unresolved,10.95,11-08-2023 00:00
T34229,C1987,Morgan Lee,morgan.lee@example.com,Billing,Phone,Pending,22.84,24-11-2023 00:00
T34230,C1395,Casey White,casey.white@example.com,Billing,Chat,Escalated,43.33,11-03-2023 00:00
T34231,C1357,Morgan Brown,morgan.brown@example.com,Account Access,Social Media,Pending,9.95,04-03-2023 00:00
T34232,C1127,Riley Martin,riley.martin@example.com,Product Inquiry,Phone,Pending,33.69,03-07-2023 00:00
T34233,C1867,Chris Lee,chris.lee@example.com,Billing,Phone,Escalated,15.09,18-03-2023 00:00
T34234,C1949,Chris Clark,chris.clark@example.com,Returns,Chat,Unresolved,27.07,09-08-2023 00:00
T34235,C1925,Riley Anderson,riley.anderson@example.com,Technical,Chat,Pending,42.77,27-08-2023 00:00
T34236,C1413,Taylor Martin,taylor.martin@example.com,Shipping,Social Media,Unresolved,21.68,05-05-2023 00:00
T34237,C1055,Morgan Lee,morgan.lee@example.com,Returns,Email,Resolved,46.83,04-08-2023 00:00
T34238,C1208,Chris White,chris.white@example.com,Billing,Email,Escalated,40.63,24-07-2023 00:00
T34239,C1506,Casey Martin,casey.martin@example.com,Account Access,Social Media,Escalated,35.13,08-05-2023 00:00
T34240,C1455,Taylor Taylor,taylor.taylor@example.com,Account Access,Phone,Unresolved,40.48,29-08-2023 00:00
T34241,C1540,Dakota Lee,dakota.lee@example.com,Returns,Phone,Resolved,59.2,27-12-2023 00:00
T34242,C1955,Casey Lee,casey.lee@example.com,Shipping,Email,Unresolved,63.96,07-10-2023 00:00
T34243,C1807,Taylor Lee,taylor.lee@example.com,Shipping,Phone,Resolved,14.04,20-05-2023 00:00
T34244,C1974,Jordan Taylor,jordan.taylor@example.com,Account Access,Phone,Resolved,52.16,26-09-2023 00:00
T34245,C1659,Jamie Anderson,jamie.anderson@example.com,Product Inquiry,Social Media,Unresolved,13.25,17-07-2023 00:00
T34246,C1627,Skyler Brown,skyler.brown@example.com,Billing,Email,Escalated,45.43,22-09-2023 00:00
T34247,C1739,Dakota Martin,dakota.martin@example.com,Technical,Email,Unresolved,69.37,08-06-2023 00:00
T34248,C1050,Riley Martin,riley.martin@example.com,Technical,Social Media,Pending,43.78,09-12-2023 00:00
T34249,C1047,Jordan Martin,jordan.martin@example.com,Account Access,Phone,Resolved,9.51,16-08-2023 00:00
T34250,C1054,Taylor Brown,taylor.brown@example.com,Technical,Social Media,Pending,47.64,23-03-2023 00:00
T34251,C1969,Dakota Brown,dakota.brown@example.com,Returns,Email,Pending,56.34,20-03-2023 00:00
T34252,C1541,Chris Smith,chris.smith@example.com,Returns,Social Media,Pending,11.77,15-04-2023 00:00
T34253,C1290,Dakota Garcia,dakota.garcia@example.com,Returns,Email,Resolved,69.98,31-07-2023 00:00
T34254,C1336,Riley Brown,riley.brown@example.com,Technical,Phone,Escalated,46.36,11-12-2023 00:00
T34255,C1689,Casey Garcia,casey.garcia@example.com,Returns,Social Media,Pending,59.89,14-03-2023 00:00
T34256,C1297,Jordan Taylor,jordan.taylor@example.com,Returns,Email,Escalated,1.68,31-07-2023 00:00
T34257,C1197,Skyler Garcia,skyler.garcia@example.com,Billing,Social Media,Escalated,23,04-06-2023 00:00
T34258,C1638,Morgan Martin,morgan.martin@example.com,Shipping,Social Media,Escalated,55.07,09-07-2023 00:00
T34259,C1942,Jordan Brown,jordan.brown@example.com,Product Inquiry,Social Media,Escalated,11.5,06-08-2023 00:00
T34260,C1622,Alex Smith,alex.smith@example.com,Billing,Social Media,Unresolved,66.3,23-01-2023 00:00
T34261,C1858,Jordan Clark,jordan.clark@example.com,Billing,Chat,Unresolved,19.19,01-09-2023 00:00
T34262,C1172,Dakota Anderson,dakota.anderson@example.com,Returns,Phone,Escalated,17.47,11-06-2023 00:00
T34263,C1682,Riley Brown,riley.brown@example.com,Technical,Social Media,Escalated,24.81,13-11-2023 00:00
T34264,C1532,Chris Johnson,chris.johnson@example.com,Technical,Chat,Resolved,61.92,01-02-2023 00:00
T34265,C1755,Alex Smith,alex.smith@example.com,Returns,Phone,Pending,1.99,22-10-2023 00:00
T34266,C1145,Jordan Taylor,jordan.taylor@example.com,Billing,Email,Pending,47.62,21-03-2023 00:00
T34267,C1763,Casey Brown,casey.brown@example.com,Billing,Phone,Unresolved,30.96,08-01-2023 00:00
T34268,C1969,Jordan White,jordan.white@example.com,Technical,Phone,Escalated,68.96,24-04-2023 00:00
T34269,C1172,Jamie Garcia,jamie.garcia@example.com,Billing,Social Media,Resolved,71.27,13-09-2023 00:00
T34270,C1206,Alex Taylor,alex.taylor@example.com,Account Access,Social Media,Resolved,12.42,13-03-2023 00:00
T34271,C1647,Skyler Anderson,skyler.anderson@example.com,Product Inquiry,Email,Unresolved,14.6,12-02-2023 00:00
T34272,C1017,Dakota Garcia,dakota.garcia@example.com,Technical,Social Media,Resolved,70.32,24-11-2023 00:00
T34273,C1294,Jamie Lee,jamie.lee@example.com,Returns,Chat,Escalated,34.72,20-07-2023 00:00
T34274,C1624,Jamie Lee,jamie.lee@example.com,Product Inquiry,Email,Resolved,53.47,21-07-2023 00:00
T34275,C1773,Jordan Garcia,jordan.garcia@example.com,Technical,Chat,Unresolved,53.16,20-09-2023 00:00
T34276,C1722,Taylor Lee,taylor.lee@example.com,Technical,Email,Unresolved,68.46,10-01-2023 00:00
T34277,C1705,Jamie Garcia,jamie.garcia@example.com,Product Inquiry,Email,Unresolved,60.49,26-07-2023 00:00
T34278,C1339,Alex Garcia,alex.garcia@example.com,Technical,Chat,Resolved,69.31,31-03-2023 00:00
T34279,C1679,Morgan Johnson,morgan.johnson@example.com,Returns,Social Media,Pending,52.89,30-09-2023 00:00
T34280,C1289,Morgan Garcia,morgan.garcia@example.com,Billing,Phone,Escalated,3.17,04-05-2023 00:00
T34281,C1629,Skyler Martin,skyler.martin@example.com,Returns,Chat,Escalated,32.77,07-02-2023 00:00
T34282,C1985,Casey Garcia,casey.garcia@example.com,Billing,Chat,Resolved,37.52,11-12-2023 00:00
T34283,C1131,Skyler White,skyler.white@example.com,Product Inquiry,Chat,Resolved,71.8,30-04-2023 00:00
T34284,C1948,Casey Clark,casey.clark@example.com,Shipping,Phone,Escalated,66.18,05-10-2023 00:00
T34285,C1522,Dakota Clark,dakota.clark@example.com,Billing,Social Media,Pending,43.37,10-12-2023 00:00
T34286,C1192,Dakota Brown,dakota.brown@example.com,Account Access,Email,Pending,56.1,02-04-2023 00:00
T34287,C1105,Jamie Brown,jamie.brown@example.com,Product Inquiry,Phone,Resolved,26.51,10-02-2023 00:00
T34288,C1378,Morgan Johnson,morgan.johnson@example.com,Billing,Chat,Resolved,49.83,28-11-2023 00:00
T34289,C1262,Chris Anderson,chris.anderson@example.com,Returns,Phone,Unresolved,29.68,01-12-2023 00:00
T34290,C1787,Chris Smith,chris.smith@example.com,Billing,Social Media,Escalated,64.22,04-07-2023 00:00
T34291,C1816,Skyler Taylor,skyler.taylor@example.com,Returns,Phone,Unresolved,19.55,12-05-2023 00:00
T34292,C1355,Chris Lee,chris.lee@example.com,Billing,Phone,Escalated,43.01,21-12-2023 00:00
T34293,C1850,Skyler Brown,skyler.brown@example.com,Account Access,Chat,Escalated,44.54,26-08-2023 00:00
T34294,C1126,Dakota Smith,dakota.smith@example.com,Product Inquiry,Social Media,Unresolved,71.64,21-03-2023 00:00
T34295,C1690,Riley White,riley.white@example.com,Technical,Email,Escalated,26.67,17-09-2023 00:00
T34296,C1524,Jordan Martin,jordan.martin@example.com,Shipping,Social Media,Pending,67.13,01-06-2023 00:00
T34297,C1969,Riley Garcia,riley.garcia@example.com,Account Access,Phone,Pending,42.16,06-11-2023 00:00
T34298,C1658,Casey Taylor,casey.taylor@example.com,Shipping,Social Media,Unresolved,35.58,08-02-2023 00:00
T34299,C1109,Jordan Garcia,jordan.garcia@example.com,Technical,Chat,Resolved,15.55,04-08-2023 00:00
T34300,C1518,Morgan Garcia,morgan.garcia@example.com,Technical,Phone,Pending,22.49,05-04-2023 00:00
T34301,C1898,Morgan Taylor,morgan.taylor@example.com,Shipping,Social Media,Unresolved,1.66,22-03-2023 00:00
T34302,C1191,Riley Anderson,riley.anderson@example.com,Billing,Chat,Unresolved,25.12,01-05-2023 00:00
T34303,C1385,Chris Smith,chris.smith@example.com,Technical,Chat,Escalated,29.45,03-05-2023 00:00
T34304,C1634,Dakota Garcia,dakota.garcia@example.com,Shipping,Social Media,Unresolved,42.7,28-09-2023 00:00
T34305,C1323,Alex Taylor,alex.taylor@example.com,Product Inquiry,Phone,Unresolved,16.31,11-01-2023 00:00
T34306,C1739,Jordan Clark,jordan.clark@example.com,Shipping,Email,Resolved,58.76,07-03-2023 00:00
T34307,C1930,Casey Taylor,casey.taylor@example.com,Billing,Social Media,Pending,62.49,07-03-2023 00:00
T34308,C1808,Taylor Brown,taylor.brown@example.com,Billing,Phone,Pending,26.26,27-07-2023 00:00
T34309,C1458,Dakota Johnson,dakota.johnson@example.com,Technical,Phone,Resolved,41.37,26-01-2023 00:00
T34310,C1439,Jordan Anderson,jordan.anderson@example.com,Billing,Social Media,Pending,35.44,13-04-2023 00:00
T34311,C1766,Jordan Brown,jordan.brown@example.com,Product Inquiry,Email,Resolved,22.13,13-08-2023 00:00
T34312,C1389,Jordan Brown,jordan.brown@example.com,Shipping,Phone,Resolved,5.32,30-10-2023 00:00
T34313,C1360,Chris Taylor,chris.taylor@example.com,Shipping,Email,Escalated,61.88,10-08-2023 00:00
T34314,C1201,Alex Clark,alex.clark@example.com,Technical,Email,Unresolved,56.03,16-02-2023 00:00
T34315,C1508,Jordan Garcia,jordan.garcia@example.com,Returns,Social Media,Pending,62.81,06-10-2023 00:00
T34316,C1188,Riley Garcia,riley.garcia@example.com,Product Inquiry,Email,Escalated,36.85,07-04-2023 00:00
T34317,C1360,Riley Clark,riley.clark@example.com,Product Inquiry,Phone,Unresolved,13.62,29-03-2023 00:00
T34318,C1277,Riley Brown,riley.brown@example.com,Billing,Social Media,Resolved,60.91,24-07-2023 00:00
T34319,C1978,Alex Brown,alex.brown@example.com,Returns,Email,Resolved,11.71,23-05-2023 00:00
T34320,C1877,Jamie Taylor,jamie.taylor@example.com,Returns,Email,Pending,24.8,17-07-2023 00:00
T34321,C1016,Jamie Taylor,jamie.taylor@example.com,Technical,Email,Pending,8.4,26-11-2023 00:00
T34322,C1845,Morgan Martin,morgan.martin@example.com,Shipping,Phone,Resolved,40.82,24-03-2023 00:00
T34323,C1636,Dakota Anderson,dakota.anderson@example.com,Technical,Chat,Resolved,47.68,19-08-2023 00:00
T34324,C1997,Dakota Brown,dakota.brown@example.com,Technical,Phone,Pending,30.33,17-01-2023 00:00
T34325,C1017,Jordan Smith,jordan.smith@example.com,Returns,Phone,Pending,16.1,10-02-2023 00:00
T34326,C1232,Jamie Taylor,jamie.taylor@example.com,Shipping,Social Media,Pending,18.88,09-12-2023 00:00
T34327,C1438,Chris Lee,chris.lee@example.com,Product Inquiry,Chat,Pending,48.9,14-04-2023 00:00
T34328,C1433,Casey Anderson,casey.anderson@example.com,Billing,Chat,Escalated,16.98,19-07-2023 00:00
T34329,C1727,Skyler Lee,skyler.lee@example.com,Billing,Chat,Escalated,63.32,18-10-2023 00:00
T34330,C1897,Riley Clark,riley.clark@example.com,Account Access,Phone,Unresolved,10.18,30-01-2023 00:00
T34331,C1199,Alex Clark,alex.clark@example.com,Billing,Social Media,Pending,29.83,03-09-2023 00:00
T34332,C1988,Morgan Martin,morgan.martin@example.com,Billing,Chat,Resolved,27.73,07-08-2023 00:00
T34333,C1144,Casey Anderson,casey.anderson@example.com,Product Inquiry,Phone,Resolved,17.86,15-07-2023 00:00
T34334,C1741,Casey Smith,casey.smith@example.com,Billing,Social Media,Pending,51.63,26-12-2023 00:00
T34335,C1569,Casey White,casey.white@example.com,Shipping,Phone,Unresolved,26.66,21-05-2023 00:00
T34336,C1269,Dakota Clark,dakota.clark@example.com,Technical,Email,Resolved,50.18,01-05-2023 00:00
T34337,C1095,Alex White,alex.white@example.com,Billing,Phone,Unresolved,4.61,30-08-2023 00:00
T34338,C1423,Morgan Martin,morgan.martin@example.com,Account Access,Email,Escalated,3.15,21-08-2023 00:00
T34339,C1717,Riley Smith,riley.smith@example.com,Account Access,Social Media,Escalated,48.07,04-02-2023 00:00
T34340,C1961,Alex Taylor,alex.taylor@example.com,Technical,Social Media,Escalated,30.56,23-10-2023 00:00
